start_date,start_station_code,end_date,end_station_code,duration_sec,is_member
2019-10-01 06:18:32,6227,2019-10-01 06:44:58,6033,1585,1
2019-10-01 06:18:37,6248,2019-10-01 06:25:45,6015,428,1
2019-10-01 06:18:37,6913,2019-10-01 06:54:10,6041,2132,1
2019-10-01 06:18:50,6137,2019-10-01 06:31:48,6208,777,1
2019-10-01 06:18:55,6335,2019-10-01 06:48:52,6729,1797,1
2019-10-01 06:19:13,6303,2019-10-01 06:49:33,6001,1820,1
2019-10-01 06:19:51,6419,2019-10-01 06:41:43,6206,1311,1
2019-10-01 06:20:08,6053,2019-10-01 06:28:32,6105,503,0
2019-10-01 06:20:10,6919,2019-10-01 06:44:33,6013,1462,0
2019-10-01 06:20:16,6103,2019-10-01 06:28:31,6729,495,1
2019-10-01 06:20:18,6166,2019-10-01 06:24:24,6136,245,1
2019-10-01 06:20:30,6254,2019-10-01 06:43:51,6214,1401,1
2019-10-01 06:20:35,6101,2019-10-01 06:24:02,6263,207,1
2019-10-01 06:20:43,7068,2019-10-01 06:42:26,6073,1302,1
2019-10-01 06:21:03,6043,2019-10-01 06:26:07,6084,303,1
2019-10-01 06:21:15,6222,2019-10-01 06:29:00,6174,464,1
2019-10-01 06:21:17,6208,2019-10-01 06:27:05,6083,347,1
2019-10-01 06:21:28,6737,2019-10-01 06:40:34,6168,1146,1
2019-10-01 06:21:35,7068,2019-10-01 06:32:46,6036,670,0
2019-10-01 06:21:39,6132,2019-10-01 06:26:55,6114,315,1
2019-10-01 06:22:16,6341,2019-10-01 06:32:11,6401,595,1
2019-10-01 06:22:16,6230,2019-10-01 06:27:21,6051,304,1
2019-10-01 06:22:48,6046,2019-10-01 06:26:12,6087,204,1
2019-10-01 06:22:56,6218,2019-10-01 06:28:41,6413,345,1
2019-10-01 06:23:05,6720,2019-10-01 06:46:58,6017,1433,1
2019-10-01 06:23:06,6110,2019-10-01 06:39:24,7020,977,1
2019-10-01 06:23:21,7130,2019-10-01 06:35:26,7129,724,1
2019-10-01 06:23:40,6155,2019-10-01 06:26:10,6187,150,1
2019-10-01 06:23:50,6375,2019-10-01 06:32:37,6742,526,1
2019-10-01 06:23:51,6087,2019-10-01 06:27:10,6090,199,1
2019-10-01 06:23:59,6043,2019-10-01 06:28:45,6049,286,1
2019-10-01 06:24:10,6396,2019-10-01 06:29:28,4000,318,1
2019-10-01 06:24:11,6100,2019-10-01 06:33:15,6042,543,0
2019-10-01 06:24:28,7065,2019-10-01 06:33:52,6051,563,1
2019-10-01 06:24:39,6389,2019-10-01 06:33:08,6410,509,1
2019-10-01 06:24:45,6170,2019-10-01 06:29:13,6258,267,1
2019-10-01 06:24:57,6397,2019-10-01 06:46:39,7069,1302,1
2019-10-01 06:25:00,6100,2019-10-01 06:28:06,7041,186,1
2019-10-01 06:25:12,7067,2019-10-01 06:27:53,6208,161,1
2019-10-01 06:26:10,6230,2019-10-01 06:41:31,6701,921,1
2019-10-01 06:26:22,6737,2019-10-01 06:59:05,6359,1963,1
2019-10-01 06:26:34,7030,2019-10-01 06:31:21,6169,286,1
2019-10-01 06:26:34,6224,2019-10-01 06:33:50,6178,435,1
2019-10-01 06:26:39,6104,2019-10-01 06:39:32,6042,773,1
2019-10-01 06:26:51,7029,2019-10-01 07:05:40,6100,2328,1
2019-10-01 06:26:55,6018,2019-10-01 06:44:55,6748,1079,1
2019-10-01 06:27:19,6212,2019-10-01 06:33:34,6183,375,1
2019-10-01 06:27:19,6088,2019-10-01 06:38:26,6035,666,1
2019-10-01 06:27:28,6181,2019-10-01 06:28:31,6213,63,1
2019-10-01 06:27:34,6915,2019-10-01 06:42:57,6003,922,1
2019-10-01 06:27:39,6929,2019-10-01 06:29:35,6136,115,1
2019-10-01 06:27:40,6209,2019-10-01 06:31:20,7033,219,1
2019-10-01 06:27:42,7012,2019-10-01 06:36:28,6041,525,1
2019-10-01 06:28:01,7068,2019-10-01 06:34:30,7082,388,1
2019-10-01 06:28:10,6139,2019-10-01 06:31:34,6150,203,1
2019-10-01 06:28:11,6202,2019-10-01 06:31:43,7033,212,1
2019-10-01 06:28:18,6261,2019-10-01 07:04:06,7041,2147,1
2019-10-01 06:28:31,6391,2019-10-01 06:31:14,6387,163,1
2019-10-01 06:28:33,6397,2019-10-01 06:35:14,6396,400,1
2019-10-01 06:28:36,6099,2019-10-01 06:38:59,6005,623,1
2019-10-01 06:28:40,6163,2019-10-01 06:45:08,6207,988,1
2019-10-01 06:28:46,6393,2019-10-01 06:52:32,6042,1426,1
2019-10-01 06:28:48,6125,2019-10-01 06:35:32,6717,403,1
2019-10-01 06:29:16,6737,2019-10-01 06:47:13,6258,1076,1
2019-10-01 06:29:16,6066,2019-10-01 06:30:46,6075,89,1
2019-10-01 06:29:27,7043,2019-10-01 06:33:25,6368,237,1
2019-10-01 06:29:29,6154,2019-10-01 06:45:22,7046,952,1
2019-10-01 06:29:40,6213,2019-10-01 06:41:48,6088,727,1
2019-10-01 06:29:40,6095,2019-10-01 06:37:38,6005,477,1
2019-10-01 06:29:41,6100,2019-10-01 06:38:15,6043,513,1
2019-10-01 06:29:52,7053,2019-10-01 06:33:02,10002,189,1
2019-10-01 06:30:14,6385,2019-10-01 06:34:32,6190,258,1
2019-10-01 06:30:18,6095,2019-10-01 06:37:47,6701,449,1
2019-10-01 06:30:34,6116,2019-10-01 06:49:46,6088,1151,1
2019-10-01 06:30:36,6136,2019-10-01 06:38:15,6019,459,1
2019-10-01 06:30:57,6330,2019-10-01 06:35:34,6324,277,1
2019-10-01 06:31:01,6375,2019-10-01 06:34:46,7082,225,1
2019-10-01 06:31:26,6722,2019-10-01 06:45:52,6397,865,1
2019-10-01 06:31:43,6343,2019-10-01 06:38:42,6253,419,1
2019-10-01 06:32:37,7057,2019-10-01 06:37:07,7145,269,1
2019-10-01 06:32:57,6198,2019-10-01 06:34:57,6136,120,1
2019-10-01 06:33:03,6393,2019-10-01 06:54:37,6073,1293,1
2019-10-01 06:33:07,6700,2019-10-01 06:49:25,6126,977,1
2019-10-01 06:33:09,7020,2019-10-01 06:55:40,6053,1351,1
2019-10-01 06:33:14,6154,2019-10-01 06:38:44,6148,329,1
2019-10-01 06:33:15,7047,2019-10-01 06:34:53,6424,98,1
2019-10-01 06:33:26,6149,2019-10-01 06:57:42,4000,1456,1
2019-10-01 06:33:36,6361,2019-10-01 06:52:00,6120,1103,0
2019-10-01 06:33:41,6229,2019-10-01 06:53:55,6036,1213,1
2019-10-01 06:33:54,7070,2019-10-01 06:40:26,10002,392,1
2019-10-01 06:34:16,6103,2019-10-01 06:35:51,6120,95,1
2019-10-01 06:34:17,6154,2019-10-01 06:38:34,6165,257,1
2019-10-01 06:34:24,7062,2019-10-01 06:41:31,7069,427,1
2019-10-01 06:34:42,6202,2019-10-01 06:42:56,7084,494,1
2019-10-01 06:34:45,6368,2019-10-01 07:01:05,6001,1580,1
2019-10-01 06:35:02,6118,2019-10-01 06:46:59,7046,717,1
2019-10-01 06:35:06,7011,2019-10-01 06:56:19,6727,1272,1
2019-10-01 06:35:09,7059,2019-10-01 06:38:34,6426,204,1
2019-10-01 06:35:15,6202,2019-10-01 06:37:45,6021,149,1
2019-10-01 06:35:19,6087,2019-10-01 06:41:35,6727,375,1
2019-10-01 06:35:20,6234,2019-10-01 06:39:23,6168,242,1
2019-10-01 06:35:32,6349,2019-10-01 06:54:23,6061,1131,1
2019-10-01 06:35:59,6706,2019-10-01 06:41:29,6426,330,1
2019-10-01 06:36:13,6042,2019-10-01 06:56:54,6434,1241,1
2019-10-01 06:36:15,6397,2019-10-01 06:58:28,6047,1332,1
2019-10-01 06:36:16,6715,2019-10-01 06:45:07,6426,530,1
2019-10-01 06:36:18,6102,2019-10-01 06:45:30,6921,551,1
2019-10-01 06:36:37,6021,2019-10-01 06:38:47,6012,130,1
2019-10-01 06:36:45,6929,2019-10-01 06:42:44,6184,358,1
2019-10-01 06:36:51,6154,2019-10-01 06:46:56,6229,604,0
2019-10-01 06:36:57,6173,2019-10-01 06:47:30,7026,632,1
2019-10-01 06:36:59,6236,2019-10-01 06:44:43,6136,463,1
2019-10-01 06:37:11,6157,2019-10-01 06:39:48,6184,156,1
2019-10-01 06:37:15,6119,2019-10-01 06:40:36,6114,201,1
2019-10-01 06:37:32,6211,2019-10-01 06:40:48,6012,196,1
2019-10-01 06:37:36,6302,2019-10-01 06:56:39,6042,1143,1
2019-10-01 06:37:37,6221,2019-10-01 06:40:45,6184,188,1
2019-10-01 06:37:42,6258,2019-10-01 06:56:05,6930,1102,1
2019-10-01 06:37:43,6042,2019-10-01 06:42:11,6749,267,1
2019-10-01 06:37:45,6267,2019-10-01 06:42:06,6910,261,1
2019-10-01 06:38:03,6748,2019-10-01 06:40:36,6424,152,1
2019-10-01 06:38:14,6231,2019-10-01 06:50:50,6259,756,1
2019-10-01 06:38:23,6429,2019-10-01 07:00:41,6088,1338,1
2019-10-01 06:38:46,6046,2019-10-01 06:46:03,6359,437,1
2019-10-01 06:38:49,6154,2019-10-01 06:43:00,6187,250,1
2019-10-01 06:39:04,6335,2019-10-01 06:46:08,6275,423,1
2019-10-01 06:39:07,6428,2019-10-01 06:49:11,6427,603,1
2019-10-01 06:39:18,6408,2019-10-01 06:43:04,6401,225,1
2019-10-01 06:39:23,6364,2019-10-01 07:08:22,6040,1739,1
2019-10-01 06:39:46,6732,2019-10-01 06:45:24,10002,337,1
2019-10-01 06:39:46,6165,2019-10-01 06:48:14,7040,507,1
2019-10-01 06:39:58,6229,2019-10-01 06:56:36,6083,997,1
2019-10-01 06:40:01,6715,2019-10-01 06:47:12,6426,430,1
2019-10-01 06:40:04,6910,2019-10-01 06:45:49,6251,344,1
2019-10-01 06:40:12,6179,2019-10-01 06:46:28,6901,375,1
2019-10-01 06:40:13,7083,2019-10-01 06:47:01,6078,408,1
2019-10-01 06:40:32,6190,2019-10-01 06:45:37,7028,305,1
2019-10-01 06:40:38,6233,2019-10-01 06:55:35,6070,896,1
2019-10-01 06:40:40,6118,2019-10-01 06:48:51,6169,491,1
2019-10-01 06:40:43,7124,2019-10-01 06:49:03,6306,499,1
2019-10-01 06:40:44,6427,2019-10-01 06:45:09,6732,265,1
2019-10-01 06:40:48,7030,2019-10-01 06:45:47,6184,298,1
2019-10-01 06:41:04,6090,2019-10-01 06:48:33,6921,449,1
2019-10-01 06:41:15,6136,2019-10-01 06:53:47,6752,751,1
2019-10-01 06:41:21,6049,2019-10-01 06:51:39,6921,618,1
2019-10-01 06:41:27,7097,2019-10-01 07:19:33,6104,2286,1
2019-10-01 06:41:32,6119,2019-10-01 06:51:11,6014,578,1
2019-10-01 06:41:33,6129,2019-10-01 06:52:54,6023,680,1
2019-10-01 06:41:35,6113,2019-10-01 06:57:18,6058,942,1
2019-10-01 06:41:38,6097,2019-10-01 06:50:26,6921,528,1
2019-10-01 06:41:41,6169,2019-10-01 06:55:59,6703,857,1
2019-10-01 06:41:44,6032,2019-10-01 06:49:46,6206,482,1
2019-10-01 06:41:55,6927,2019-10-01 06:54:05,7127,729,1
2019-10-01 06:42:05,6179,2019-10-01 06:48:20,6221,375,1
2019-10-01 06:42:12,6043,2019-10-01 06:47:55,6048,343,1
2019-10-01 06:42:12,6218,2019-10-01 06:49:33,6027,441,1
2019-10-01 06:42:14,7068,2019-10-01 06:54:44,6041,750,1
2019-10-01 06:42:15,6183,2019-10-01 06:48:19,6212,363,1
2019-10-01 06:42:15,6091,2019-10-01 06:47:54,6072,338,1
2019-10-01 06:42:15,6279,2019-10-01 07:14:59,6083,1963,1
2019-10-01 06:42:20,7090,2019-10-01 07:11:00,6168,1719,1
2019-10-01 06:42:35,7047,2019-10-01 06:48:19,6727,344,1
2019-10-01 06:43:01,6194,2019-10-01 06:59:34,6181,993,1
2019-10-01 06:43:08,6361,2019-10-01 06:49:38,6910,389,1
2019-10-01 06:43:09,6065,2019-10-01 06:46:33,6090,203,1
2019-10-01 06:43:23,6428,2019-10-01 07:11:10,6005,1667,1
2019-10-01 06:43:30,6151,2019-10-01 07:05:33,6061,1323,1
2019-10-01 06:43:30,6426,2019-10-01 06:55:53,7052,742,1
2019-10-01 06:43:37,7149,2019-10-01 07:21:58,6040,2300,1
2019-10-01 06:43:38,7012,2019-10-01 06:56:17,7049,758,1
2019-10-01 06:43:40,6080,2019-10-01 06:59:34,6081,953,1
2019-10-01 06:43:45,6358,2019-10-01 07:04:03,7064,1218,1
2019-10-01 06:43:52,6184,2019-10-01 07:06:02,7084,1330,1
2019-10-01 06:43:53,6268,2019-10-01 07:11:17,6043,1643,1
2019-10-01 06:43:57,6163,2019-10-01 06:59:53,6073,956,1
2019-10-01 06:43:58,6018,2019-10-01 06:52:53,6083,535,1
2019-10-01 06:44:00,7114,2019-10-01 06:50:59,6043,418,1
2019-10-01 06:44:03,7060,2019-10-01 06:47:00,6309,177,1
2019-10-01 06:44:11,6907,2019-10-01 06:50:38,6188,387,1
2019-10-01 06:44:13,7119,2019-10-01 07:23:29,7077,2355,1
2019-10-01 06:44:19,6268,2019-10-01 06:54:25,6372,606,1
2019-10-01 06:44:31,6277,2019-10-01 06:57:41,6703,789,1
2019-10-01 06:44:38,7009,2019-10-01 06:50:43,6180,364,1
2019-10-01 06:44:42,6129,2019-10-01 06:49:05,6114,262,1
2019-10-01 06:44:47,5004,2019-10-01 06:52:47,5007,479,1
2019-10-01 06:44:49,7080,2019-10-01 06:48:12,6202,203,1
2019-10-01 06:44:51,6158,2019-10-01 07:05:40,6035,1249,1
2019-10-01 06:44:55,7054,2019-10-01 06:50:26,6313,330,1
2019-10-01 06:44:56,6199,2019-10-01 06:59:25,6053,869,1
2019-10-01 06:45:09,6350,2019-10-01 06:50:13,7068,304,1
2019-10-01 06:45:12,6013,2019-10-01 06:50:47,7011,335,1
2019-10-01 06:45:12,6376,2019-10-01 07:17:11,6059,1918,1
2019-10-01 06:45:16,6249,2019-10-01 06:54:56,6258,580,1
2019-10-01 06:45:18,6108,2019-10-01 07:01:05,7066,946,1
2019-10-01 06:45:29,6356,2019-10-01 07:09:59,6064,1469,1
2019-10-01 06:45:31,6918,2019-10-01 06:55:26,7127,594,1
2019-10-01 06:45:31,7030,2019-10-01 06:49:43,6926,252,1
2019-10-01 06:45:43,6147,2019-10-01 06:51:31,6154,348,1
2019-10-01 06:45:49,6409,2019-10-01 06:54:32,6921,522,1
2019-10-01 06:45:50,7036,2019-10-01 06:54:21,6246,511,1
2019-10-01 06:45:55,6195,2019-10-01 06:50:16,6221,261,1
2019-10-01 06:46:05,6190,2019-10-01 06:50:45,6155,279,1
2019-10-01 06:46:16,6197,2019-10-01 06:53:45,6926,449,1
2019-10-01 06:46:26,6324,2019-10-01 06:50:26,7064,240,1
2019-10-01 06:46:29,7096,2019-10-01 07:21:01,6053,2072,1
2019-10-01 06:46:44,6129,2019-10-01 06:48:02,6132,78,1
2019-10-01 06:46:48,6176,2019-10-01 06:52:29,6154,341,1
2019-10-01 06:46:56,6212,2019-10-01 06:53:49,6117,413,1
2019-10-01 06:46:58,6339,2019-10-01 07:14:02,6049,1623,1
2019-10-01 06:47:05,6105,2019-10-01 06:50:22,6729,197,1
2019-10-01 06:47:12,6230,2019-10-01 06:55:40,6211,507,1
2019-10-01 06:47:15,7076,2019-10-01 06:54:51,6064,455,1
2019-10-01 06:47:25,7011,2019-10-01 06:51:42,6014,257,1
2019-10-01 06:47:29,6105,2019-10-01 06:54:15,6032,405,1
2019-10-01 06:47:30,6156,2019-10-01 07:17:16,6125,1786,1
2019-10-01 06:47:36,6403,2019-10-01 06:52:15,6096,278,1
2019-10-01 06:47:49,6177,2019-10-01 06:57:55,6215,605,1
2019-10-01 06:48:22,6002,2019-10-01 06:54:35,6386,372,1
2019-10-01 06:48:23,6381,2019-10-01 06:51:42,6386,198,1
2019-10-01 06:48:34,7005,2019-10-01 06:58:19,6210,585,1
2019-10-01 06:48:37,6152,2019-10-01 07:03:44,6014,906,1
2019-10-01 06:48:38,6408,2019-10-01 06:54:39,6921,361,1
2019-10-01 06:48:38,6017,2019-10-01 07:21:47,7008,1989,1
2019-10-01 06:48:46,6137,2019-10-01 07:00:31,6008,704,1
2019-10-01 06:48:59,6402,2019-10-01 07:02:54,7146,835,1
2019-10-01 06:49:08,6141,2019-10-01 06:55:16,6119,367,1
2019-10-01 06:49:15,6335,2019-10-01 07:15:21,6738,1565,1
2019-10-01 06:49:18,6163,2019-10-01 07:11:11,7079,1313,0
2019-10-01 06:49:40,6502,2019-10-01 07:20:04,6029,1823,1
2019-10-01 06:49:41,6245,2019-10-01 06:53:52,6301,251,1
2019-10-01 06:49:45,6163,2019-10-01 06:53:13,6170,208,1
2019-10-01 06:49:47,7062,2019-10-01 06:56:51,6001,423,1
2019-10-01 06:49:49,6196,2019-10-01 07:02:56,6279,786,1
2019-10-01 06:49:54,6179,2019-10-01 06:58:33,7026,519,1
2019-10-01 06:50:01,6115,2019-10-01 07:28:33,6004,2311,1
2019-10-01 06:50:07,6110,2019-10-01 07:08:42,6040,1115,1
2019-10-01 06:50:09,6207,2019-10-01 06:54:42,6053,272,1
2019-10-01 06:50:12,6220,2019-10-01 07:11:25,6214,1272,1
2019-10-01 06:50:17,6179,2019-10-01 07:00:16,7027,599,0
2019-10-01 06:50:22,6023,2019-10-01 07:10:58,7041,1236,1
2019-10-01 06:50:31,6357,2019-10-01 06:54:26,6360,235,1
2019-10-01 06:50:35,6006,2019-10-01 07:21:17,6083,1841,1
2019-10-01 06:50:44,6301,2019-10-01 07:03:12,6032,747,1
2019-10-01 06:50:46,6230,2019-10-01 07:05:57,6041,911,1
2019-10-01 06:50:58,6428,2019-10-01 07:18:00,6046,1621,1
2019-10-01 06:51:01,6123,2019-10-01 06:57:02,7009,360,1
2019-10-01 06:51:03,6044,2019-10-01 06:56:17,6015,314,1
2019-10-01 06:51:11,6174,2019-10-01 07:00:04,7113,532,1
2019-10-01 06:51:12,6131,2019-10-01 07:00:27,6140,554,1
2019-10-01 06:51:16,6154,2019-10-01 06:58:43,6184,446,1
2019-10-01 06:51:26,7137,2019-10-01 07:14:17,6381,1371,1
2019-10-01 06:51:43,6427,2019-10-01 07:00:26,7052,522,1
2019-10-01 06:51:48,6005,2019-10-01 06:57:32,6100,344,1
2019-10-01 06:51:48,6729,2019-10-01 06:53:41,6014,113,1
2019-10-01 06:51:55,6155,2019-10-01 07:01:26,7026,571,1
2019-10-01 06:51:59,4000,2019-10-01 06:56:18,6720,258,1
2019-10-01 06:52:03,6372,2019-10-01 07:04:14,6136,730,1
2019-10-01 06:52:12,6243,2019-10-01 07:04:50,7080,758,1
2019-10-01 06:52:16,6394,2019-10-01 07:24:16,5007,1919,1
2019-10-01 06:52:17,6188,2019-10-01 07:07:39,7066,921,1
2019-10-01 06:52:20,7032,2019-10-01 07:08:56,6738,995,1
2019-10-01 06:52:25,6154,2019-10-01 06:56:33,6176,248,1
2019-10-01 06:52:28,6915,2019-10-01 06:59:43,7028,435,1
2019-10-01 06:52:28,6241,2019-10-01 07:03:28,6035,659,1
2019-10-01 06:52:29,6417,2019-10-01 07:15:20,7044,1370,1
2019-10-01 06:52:34,6148,2019-10-01 06:57:53,6901,319,1
2019-10-01 06:52:52,6311,2019-10-01 06:56:58,6913,246,1
2019-10-01 06:53:01,6095,2019-10-01 07:02:59,6070,598,1
2019-10-01 06:53:11,7047,2019-10-01 07:04:22,6053,671,1
2019-10-01 06:53:16,10002,2019-10-01 06:56:38,6921,202,1
2019-10-01 06:53:24,6345,2019-10-01 07:13:57,7028,1232,1
2019-10-01 06:53:25,6151,2019-10-01 07:01:56,6187,510,1
2019-10-01 06:53:28,6127,2019-10-01 07:31:50,7076,2301,1
2019-10-01 06:53:28,6405,2019-10-01 06:55:45,7082,136,1
2019-10-01 06:53:28,6701,2019-10-01 06:57:09,6005,220,1
2019-10-01 06:53:30,6023,2019-10-01 06:57:57,6039,267,1
2019-10-01 06:53:38,6046,2019-10-01 07:01:34,6084,476,1
2019-10-01 06:53:41,6011,2019-10-01 06:59:52,7066,371,1
2019-10-01 06:53:50,6221,2019-10-01 06:56:14,6184,144,1
2019-10-01 06:54:08,6194,2019-10-01 06:58:26,7034,258,1
2019-10-01 06:54:15,6410,2019-10-01 07:01:48,7095,452,1
2019-10-01 06:54:25,6235,2019-10-01 07:08:46,6043,860,1
2019-10-01 06:54:27,6381,2019-10-01 06:58:31,6386,243,1
2019-10-01 06:54:27,6729,2019-10-01 06:59:29,6036,301,1
2019-10-01 06:54:28,6110,2019-10-01 07:07:54,6114,806,1
2019-10-01 06:54:36,6042,2019-10-01 07:00:13,6084,337,1
2019-10-01 06:54:37,7123,2019-10-01 07:21:50,6930,1633,1
2019-10-01 06:54:45,6368,2019-10-01 07:05:14,6120,628,1
2019-10-01 06:54:52,6167,2019-10-01 06:59:26,6152,273,1
2019-10-01 06:54:53,6196,2019-10-01 07:05:21,6215,627,1
2019-10-01 06:54:53,6097,2019-10-01 07:08:11,6049,797,1
2019-10-01 06:54:53,7068,2019-10-01 07:04:02,6058,548,1
2019-10-01 06:55:07,7078,2019-10-01 07:23:21,6250,1694,1
2019-10-01 06:55:18,6003,2019-10-01 07:00:28,6072,309,1
2019-10-01 06:55:28,7056,2019-10-01 06:59:25,7059,237,1
2019-10-01 06:55:36,6011,2019-10-01 07:31:58,6049,2181,1
2019-10-01 06:55:37,6367,2019-10-01 07:00:29,6265,292,1
2019-10-01 06:55:38,6180,2019-10-01 07:11:56,6122,977,1
2019-10-01 06:55:47,6101,2019-10-01 06:58:06,6356,139,1
2019-10-01 06:55:51,6065,2019-10-01 07:00:21,6083,270,1
2019-10-01 06:56:04,6258,2019-10-01 07:20:25,6001,1460,1
2019-10-01 06:56:07,6072,2019-10-01 06:57:16,6005,68,1
2019-10-01 06:56:09,6750,2019-10-01 07:02:48,7026,399,1
2019-10-01 06:56:09,7026,2019-10-01 07:02:18,6212,368,1
2019-10-01 06:56:12,6385,2019-10-01 07:12:23,6053,971,1
2019-10-01 06:56:13,6183,2019-10-01 07:09:13,7041,780,1
2019-10-01 06:56:21,6136,2019-10-01 07:00:23,7028,242,1
2019-10-01 06:56:22,6384,2019-10-01 07:13:29,6226,1027,1
2019-10-01 06:56:34,6715,2019-10-01 06:58:47,7143,133,1
2019-10-01 06:56:40,6057,2019-10-01 06:59:15,6042,155,1
2019-10-01 06:56:42,6021,2019-10-01 07:01:21,6205,279,1
2019-10-01 06:56:47,6057,2019-10-01 07:00:28,7041,220,1
2019-10-01 06:56:49,6421,2019-10-01 07:04:01,6234,431,1
2019-10-01 06:56:54,6130,2019-10-01 07:01:01,6120,247,1
2019-10-01 06:57:12,6718,2019-10-01 07:03:11,6080,359,1
2019-10-01 06:57:15,7125,2019-10-01 07:36:38,6125,2362,1
2019-10-01 06:57:17,6148,2019-10-01 07:09:00,7113,702,1
2019-10-01 06:57:18,6383,2019-10-01 07:16:20,6169,1141,0
2019-10-01 06:57:28,6219,2019-10-01 07:05:48,6155,499,1
2019-10-01 06:57:33,6158,2019-10-01 07:00:22,6190,169,1
2019-10-01 06:57:33,6739,2019-10-01 07:01:08,7016,214,1
2019-10-01 06:57:37,6912,2019-10-01 07:30:48,6100,1991,1
2019-10-01 06:57:37,7071,2019-10-01 07:02:37,6064,300,1
2019-10-01 06:57:37,7047,2019-10-01 07:02:03,6049,265,1
2019-10-01 06:57:42,6086,2019-10-01 07:03:34,6090,352,1
2019-10-01 06:57:43,6724,2019-10-01 07:11:30,7047,826,1
2019-10-01 06:57:50,6129,2019-10-01 07:03:30,6111,340,0
2019-10-01 06:57:52,10002,2019-10-01 07:02:16,6727,263,1
2019-10-01 06:57:55,6137,2019-10-01 06:59:55,6139,119,1
2019-10-01 06:58:00,6434,2019-10-01 07:12:18,6005,858,1
2019-10-01 06:58:00,6140,2019-10-01 07:07:50,6221,590,1
2019-10-01 06:58:03,6002,2019-10-01 07:16:04,6001,1081,1
2019-10-01 06:58:09,6231,2019-10-01 07:01:17,7036,188,1
2019-10-01 06:58:14,6241,2019-10-01 07:15:46,6059,1052,1
2019-10-01 06:58:19,6151,2019-10-01 07:23:30,6738,1511,1
2019-10-01 06:58:23,6728,2019-10-01 07:05:39,6321,436,1
2019-10-01 06:58:24,6190,2019-10-01 07:10:13,6190,709,1
2019-10-01 06:58:29,7062,2019-10-01 07:02:02,6037,212,1
2019-10-01 06:58:31,6123,2019-10-01 07:02:30,6132,239,1
2019-10-01 06:58:34,6163,2019-10-01 07:10:47,6017,732,1
2019-10-01 06:58:39,6921,2019-10-01 07:15:59,7069,1039,1
2019-10-01 06:58:46,6206,2019-10-01 07:03:20,6083,273,1
2019-10-01 06:59:00,6243,2019-10-01 07:20:30,7096,1290,1
2019-10-01 06:59:12,6912,2019-10-01 07:03:02,7040,229,1
2019-10-01 06:59:15,6385,2019-10-01 07:06:22,6143,427,1
2019-10-01 06:59:19,7043,2019-10-01 07:04:52,6387,333,1
2019-10-01 06:59:22,6155,2019-10-01 07:19:00,6049,1177,1
2019-10-01 06:59:25,6220,2019-10-01 07:04:59,6147,334,1
2019-10-01 06:59:33,6006,2019-10-01 07:07:49,6730,495,1
2019-10-01 06:59:35,6126,2019-10-01 07:02:59,6120,204,1
2019-10-01 06:59:57,7143,2019-10-01 07:14:04,6427,847,1
2019-10-01 07:00:01,6368,2019-10-01 07:20:49,6305,1247,0
2019-10-01 07:00:02,6158,2019-10-01 07:14:45,6913,882,1
2019-10-01 07:00:06,6164,2019-10-01 07:09:18,6173,552,1
2019-10-01 07:00:10,6087,2019-10-01 07:08:26,6921,495,1
2019-10-01 07:00:18,6177,2019-10-01 07:06:05,6008,347,1
2019-10-01 07:00:20,6270,2019-10-01 07:19:21,6737,1141,1
2019-10-01 07:00:24,6137,2019-10-01 07:14:52,6199,868,1
2019-10-01 07:00:24,6248,2019-10-01 07:06:16,7037,352,1
2019-10-01 07:00:31,6723,2019-10-01 07:34:40,7028,2049,1
2019-10-01 07:00:33,6383,2019-10-01 07:28:43,6001,1690,1
2019-10-01 07:00:35,6354,2019-10-01 07:04:31,6718,236,1
2019-10-01 07:00:35,6434,2019-10-01 07:16:44,6058,969,1
2019-10-01 07:00:36,7071,2019-10-01 07:11:35,6748,658,1
2019-10-01 07:00:38,6280,2019-10-01 07:03:43,7028,185,1
2019-10-01 07:00:40,6910,2019-10-01 07:15:22,6213,882,1
2019-10-01 07:00:44,6408,2019-10-01 07:09:17,6727,512,1
2019-10-01 07:00:51,6383,2019-10-01 07:08:13,6396,441,1
2019-10-01 07:01:01,6184,2019-10-01 07:10:10,6142,548,0
2019-10-01 07:01:03,6141,2019-10-01 07:06:30,6120,326,1
2019-10-01 07:01:06,6407,2019-10-01 07:13:33,6062,746,1
2019-10-01 07:01:11,6907,2019-10-01 07:22:48,6042,1297,1
2019-10-01 07:01:14,6117,2019-10-01 07:05:39,6215,265,1
2019-10-01 07:01:19,6434,2019-10-01 07:03:40,6080,140,1
2019-10-01 07:01:23,6230,2019-10-01 07:17:48,6147,985,1
2019-10-01 07:01:27,6240,2019-10-01 07:05:59,6717,272,1
2019-10-01 07:01:28,6259,2019-10-01 07:09:46,6906,498,1
2019-10-01 07:01:35,6006,2019-10-01 07:43:44,7125,2528,1
2019-10-01 07:01:36,7026,2019-10-01 07:19:00,6060,1043,1
2019-10-01 07:01:38,6401,2019-10-01 07:08:45,6043,426,1
2019-10-01 07:01:48,6279,2019-10-01 07:19:58,6410,1090,1
2019-10-01 07:01:52,6136,2019-10-01 07:07:05,6227,312,1
2019-10-01 07:02:07,6078,2019-10-01 07:07:13,6042,306,1
2019-10-01 07:02:08,6427,2019-10-01 07:19:26,6049,1038,1
2019-10-01 07:02:09,6167,2019-10-01 07:15:46,7011,816,1
